mm_GRB191129A 22542 332.00064 31.39792 8.93 5.44 2019-11-29 03:22:27  312693748.0 -161.07314 98.91792 74.77590 -17.99831 -19.15221 643.83660 3.59487 2.37405   VISIBLE   43.22740  131.91833  -32.12724   34.96988
mm_GRB180112A 12399 165.06062 28.96146 173.92 23.06 2018-01-12 20:12:28  253483949.0 -3.53208 133.68497 89.75581 77.23423 76.07694 632.58453 -3.66160 88.51459   VISIBLE    9.90458  329.00131    8.51240   -5.13864
mm_GRB170614B 09258 219.23595 18.33448 220.71 47.5 2017-06-14 11:39:47  235136388.0 137.01308 120.52946 104.80251 89.14855 87.99355 640.15670 -4.56112 127.48127   VISIBLE   29.19046  310.94483   20.10816  -22.87881
mm_GRB160325A 02657 15.99967 -72.04957 15.651 -72.697 2016-03-25 06:59:20.510  196585160.51000002 101.36954 74.32284 101.07213 23.78446 22.62910 638.95550 5.84668 9.66086   VISIBLE    0.65598  159.53433   -0.61458    0.22937
mm_GRB200114A 23225 189.13495 62.28303 199.38 -0.32 2020-01-14 03:40:43  316669244.0 3.41017 116.22532 53.31395 54.02251 52.86597 635.05304 0.63712 14.94733   VISIBLE   63.08055  278.09577   15.50157  -62.84821
mm_GRB191129A 22545 332.00060 31.39792 8.93 5.44 2019-11-29 03:22:27  312693748.0 -161.07314 98.91789 74.77588 -17.99853 -19.15242 643.83630 3.59481 2.37429   VISIBLE   43.22743  131.91836  -32.12728   34.96989
mm_GRB180112A 12403 165.06064 28.96146 173.92 23.06 2018-01-12 20:12:28  253483949.0 -3.53210 133.68495 89.75579 77.23433 76.07704 632.58750 -3.66158 88.51466   VISIBLE    9.90456  329.00126    8.51238   -5.13864
mm_GRB170614B 09258 219.23595 18.33448 220.71 47.5 2017-06-14 11:39:47  235136388.0 137.01308 120.52946 104.80251 89.14855 87.99355 640.15670 -4.56112 127.48127   VISIBLE   29.19046  310.94483   20.10816  -22.87881
mm_GRB160325A 02657 15.99967 -72.04957 15.651 -72.697 2016-03-25 06:59:20.510  196585160.51000002 101.36954 74.32284 101.07213 23.78446 22.62910 638.95550 5.84668 9.66086   VISIBLE    0.65598  159.53433   -0.61458    0.22937
GRB200801A 26187 29.36560 -74.23615 321.1 85.3 2020-08-01 08:27:14  333966435.0 -6.44834 110.58443 71.33839 40.45816 39.30379 642.27880 -3.80881 -93.96725   VISIBLE  161.97291  110.68636 -173.44188  163.06657
GRB200801.84 26194 215.11024 -14.96843 281.63 -2.99 2020-08-01 20:11:47.41  334008708.41 160.85250 88.00190 69.84661 -31.66491 -32.81923 642.39810 4.47318 172.75346   EARTH_OCCULTED   66.55541  202.42037  -64.86762  -41.33107
GRB200801B 26193 215.10638 -14.97323 70.5 -33.1 2020-08-01 15:35:46  333992147.0 160.84895 88.18352 67.30581 25.57022 24.41433 637.21840 5.78157 -57.90649   VISIBLE  121.23972   74.57633  156.32463  122.17937
GRB200801B 26193 215.10638 -14.97323 70.5 -33.1 2020-08-01 15:35:46  333992147.0 160.84895 88.18352 67.30581 25.57022 24.41433 637.21840 5.78157 -57.90649   VISIBLE  121.23972   74.57633  156.32463  122.17937
GRB200801B 26193 215.10638 -14.97323 70.5 -33.1 2020-08-01 15:35:46  333992147.0 160.84895 88.18352 67.30581 25.57022 24.41433 637.21840 5.78157 -57.90649   VISIBLE  121.23972   74.57633  156.32463  122.17937
GRB200801B 26193 215.10638 -14.97323 70.5 -33.1 2020-08-01 15:35:46  333992147.0 160.84895 88.18352 67.30581 25.57022 24.41433 637.21840 5.78157 -57.90649   VISIBLE  121.23972   74.57633  156.32463  122.17937
GRB200802A 26204 215.10635 -14.97384 329.8 54.8 2020-08-02 11:46:46  334064807.0 160.84799 87.37820 78.40408 49.56753 48.41117 635.66693 -6.02770 154.05017   VISIBLE  116.34462  253.39019 -150.00447 -117.32824
GRB200803B 26215 237.49250 70.36130 0.0 0.0 2020-08-03 05:43:25.512  334129406.512 159.90280 78.16608 104.57986 29.03083 27.87492 637.15280 -5.57634 -96.77683   VISIBLE  100.40570  231.06878 -106.29025 -103.28250
GRB200803A 26214 237.53351 70.35769 313.6 -62.0 2020-08-03 03:34:26  334121667.0 159.87852 78.18562 104.38660 37.88024 36.72297 632.64703 0.53289 178.63779   VISIBLE  142.52022  158.61183 -144.47467  164.37752
GRB200803B 26222 237.47775 70.33753 198.5 -42.5 2020-08-03 16:52:43  334169564.0 160.91318 78.14160 105.40604 38.92543 37.76834 633.26940 -5.63393 48.68492   VISIBLE  116.31743   77.92965  157.08217  116.82991
IceCube200806.58 26265 52.86258 43.87479 157.118 47.717 2020-08-06 13:50:56.43  334417857.43 7.71647 74.30860 77.20332 75.70527 74.55138 643.87000 5.98479 -95.21245   VISIBLE   66.83753   37.10991   61.78769   54.66000
GRB200806A 26265 52.86058 43.86514 52.905 37.082 2020-08-06 15:28:49  334423730.0 7.72231 74.37045 76.46106 75.19963 74.04571 643.73450 6.00873 -117.99728   VISIBLE    6.78322  262.57772   -0.88031   -6.72691
GRB200805A 26251 52.86464 43.87323 57.359 -49.453 2020-08-05 13:31:12.629  334330273.629 7.28649 73.42698 88.33943 73.94277 72.78883 643.67600 5.95683 -84.00105   VISIBLE   93.40894  265.63861 -128.07150  -93.41881
GRB200808A 26292 257.29205 -44.08051 20.1 55.5 2020-08-08 11:15:57  334581358.0 -170.91205 121.56089 107.15316 -22.62181 -23.77572 643.78766 6.02257 -67.51043   VISIBLE  142.54010  209.40107 -146.27567 -159.38618
GRB200809A 26304 45.39034 -8.14387 205.1 -26.4 2020-08-09 05:04:31  334645472.0 15.71303 95.93487 27.84147 101.68150 100.52744 643.29736 5.96822 13.67314   EARTH_OCCULTED  140.23474  283.33894  169.13234 -141.00317
GRB200809B 26309 66.45207 -57.23378 359.8 -76.9 2020-08-09 15:41:27  334683688.0 22.67349 94.40911 71.13272 -1.08690 -2.24411 632.84700 -5.96010 47.89623   VISIBLE   29.81711  222.58659  -22.87729  -21.19730
mm_GRB151006A 00123 83.17555 21.99326 147.4256 70.503 2015-10-06 09:54:58  181821298.0 2.29324 109.01444 36.95871 24.13055 22.97512 638.73047 2.01685 -172.68439   VISIBLE   60.82553   67.56818   34.35178   58.86809
mm_GRB160703A 04135 299.77158 35.12292 287.4168 36.9175 2016-07-03 12:10:05  205243805.00000003 71.16771 119.76916 118.92014 61.28555 60.13172 644.04584 3.17987 -116.69735   VISIBLE   10.14488   95.04774   -0.90198   10.10635
mm_GRB160910A 05161 288.83650 11.09092 221.4418 39.0667 2016-09-10 17:19:39  211223979.0 168.49672 117.90290 33.81401 66.55959 65.40257 633.47955 -6.02813 85.24962   VISIBLE   65.53745  333.45136   63.04383  -44.49308
mm_GRB190604A 19912 174.04555 70.21157 342.55 46.37 2019-06-04 10:42:37  297340958.0 160.27634 73.01080 69.08149 42.29649 41.14163 640.63960 5.49729 176.13177   VISIBLE   63.11782  280.85493   20.37959  -62.69840
mm_GRB190609A 19984 199.77030 -21.03277 165.76 -50.79 2019-06-09 7:33:49  297761630.0 166.80870 127.35209 52.71292 82.62502 81.46882 636.16693 6.02728 -151.45732   VISIBLE   39.89679   69.73627   16.14857   38.10678
mm_GRB180314A 13290 83.63017 22.02163 99.2653 -24.4961 2018-03-14 0:43:20  258684201.0 -177.50282 91.01958 131.37187 49.13932 47.98551 644.10956 -6.03098 -160.44511   VISIBLE   48.93500  106.48551  -18.04024   47.74068
mm_GRB190204A 18134 106.61362 30.23687 351.4774 54.8764 2019-02-04 5:45:55  286955156.00000006 160.11862 148.76497 155.66937 -34.55325 -35.70931 636.65155 -2.53556 54.99980   VISIBLE   78.41970  322.00043   75.42387  -71.59071
mm_GRB180605A 14526 13.47164 -27.18151 47.5083 -48.65 2018-06-05 10:59:25  265892366.0 35.14792 76.12485 40.50575 39.02433 37.86712 632.87290 -3.25731 31.68499   VISIBLE   33.90798  276.37065    4.26547  -33.74386
mm_GRB180427A 13947 108.77461 68.83769 271.0125 68.45 2018-04-27 10:37:03  262521424.0 -170.59769 71.50723 83.87320 30.93734 29.78013 632.84140 3.77228 179.79347   VISIBLE   42.17566  250.99033  -16.44132  -40.58211
mm_GRB171027A 11252 41.01565 61.45381 61.6908 -2.6221 2017-10-27 8:23:06  246788587.00000003 76.56597 130.90695 112.02279 39.57209 38.41480 632.61383 -2.65186 -174.22588   VISIBLE   66.01884  216.14118  -61.15254  -52.97485
mm_GRB180325A 13454 203.95473 -34.34152 157.4275 24.4635 2018-03-25 1:53:02  259638783.00000003 -54.74197 142.21448 112.19000 38.57915 37.42522 643.71826 5.92966 -76.71762   VISIBLE   73.53249  188.27765  -73.36866  -25.96837
mm_GRB170822A 10276 237.51302 70.36898 94.3864 55.0042 2017-08-22 9:11:51  241089112.0 179.60440 77.66194 76.63960 21.57231 20.41732 640.18567 -2.89226 -136.79132   VISIBLE   51.87039  296.33953   29.47759  -48.78595
mm_GRB170228A 07693 250.16827 -53.90222 239.55 -3.5833 2017-02-28 19:03:00  226004581.00000003 -5.74853 84.57050 106.66393 15.32610 14.16982 635.91534 -3.07290 53.58268   VISIBLE   51.06451  109.42420  -22.37322   49.41394
mm_GRB180314A 13290 83.63017 22.02163 99.2653 -24.4961 2018-03-14 0:43:20  258684201.0 -177.50282 91.01958 131.37187 49.13932 47.98551 644.10956 -6.03098 -160.44511   VISIBLE   48.93500  106.48551  -18.04024   47.74068
mm_GRB170527A 08990 211.71921 22.03884 192.3245 -1.4883 2017-05-27 11:31:02  233580663.00000003 128.90446 126.28547 109.90168 57.54648 56.39278 644.50323 4.52018 96.32785   VISIBLE   30.19842   99.79801   -5.65602   29.83376
mm_GRB180603A 14498 13.48319 -27.17564 0.0 0.0 2018-06-03 16:23:16  265738997.00000003 36.09564 74.65794 57.59948 81.98146 80.82493 635.09625 5.50475 -133.37200   VISIBLE   30.10684   81.60291    4.84001   29.83959
mm_GRB190609A 19984 199.77030 -21.03277 165.76 -50.7900 2019-06-09 7:33:49  297761630.0 166.80870 127.35209 52.71292 82.62502 81.46882 636.16693 6.02728 -151.45732   VISIBLE   39.89679   69.73627   16.14857   38.10678
mm_GRB191019B 21948 11.39646 41.85054 216.34 -40.63 2019-10-19 23:17:13  309223034.0 111.33979 146.29270 71.96771 -27.87861 -29.03249 643.88170 -5.78187 172.62083   VISIBLE  161.27002   73.29191  174.43242  162.00880
mm_GRB171227A 12152 141.38812 52.25805 290.998 -47.012 2017-12-27 0:00:09  252028810.00000003 21.12555 134.86632 111.42342 56.60308 55.44881 642.58160 -4.07739 67.98405   VISIBLE  159.79554  341.75383  160.73482 -173.42702
mm_GRB160821A 04866 13.13576 -26.59144 171.2567 42.3347 2016-08-21 20:34:30  209507670.0 -12.29952 137.93192 29.91638 12.10081 10.94445 635.62940 -6.01659 -157.38521   VISIBLE  156.18797   59.27578  167.29428  159.22523
mm_GRB190530A 19839 295.71582 -10.35706 120.7625 35.5 2019-05-30 10:19:06  296907547.0 19.26884 131.75183 85.39107 -3.94157 -5.09693 638.95294 -2.48584 132.72777   VISIBLE  154.44160   80.28623  175.38683  154.76217
mm_GRB170906A 10493 34.46699 14.51613 203.955 -47.1006 2017-09-06 0:43:08  242354589.00000003 19.70249 126.41148 56.92635 3.81359 2.65981 644.22660 4.63859 152.83858   VISIBLE  146.25711  263.21678 -175.48874 -146.44276
mm_GRB171010A 11010 237.42569 47.13308 66.74 -10.53 2017-10-10 19:00:50  245358051.0 -137.12090 65.17699 109.58134 -15.81137 -16.96585 641.88403 -4.45380 139.11633   VISIBLE  142.55779  242.29393 -160.40360 -145.86544
mm_GRB160623A 03983 80.57219 -72.02341 315.2967 42.2205 2016-06-23 4:59:38  204353978.00000003 80.19408 95.77586 86.93656 8.38465 7.23083 644.07263 -0.17224 -75.41371   VISIBLE  140.45960  118.05999 -158.77773  143.92719
mm_GRB160607A 03750 180.83362 44.52886 13.6673 -4.9483 2016-06-07 11:13:57  202994037.0 153.87270 84.22526 64.38219 -3.48696 -4.64371 634.36920 2.07445 -19.70859   VISIBLE  138.84978  315.77858  147.94188 -148.63824
mm_GRB170614A 09257 203.71620 -23.43642 70.55 37.93 2017-06-14 6:06:41  235116402.0 168.05264 126.41583 104.43023 -27.97769 -29.13443 634.42300 2.24497 59.92022   VISIBLE  137.69514  340.67790  139.34325 -163.24150
mm_GRB170921B 10257 262.05737 -14.21132 132.375 57.05 2017-08-21 4:02:09  240984130.0 172.06563 113.77033 121.71395 32.27967 31.12544 642.71295 -3.41265 -43.69473   EARTH_OCCULTED  122.86642  307.82570  136.49359 -129.28213
mm_GRB160530A 03632 173.23549 52.93741 289.6792 -35.6333 2016-05-30 7:03:46  202287826.00000003 155.03200 81.76666 131.37985 47.62172 46.46804 644.55710 3.27466 121.88914   EARTH_OCCULTED  133.08115  200.07454 -134.87527 -159.84490
mm_GRB170726A 09875 299.86295 11.67867 166.42 -34 2017-07-26 5:58:15  238744696.00000003 99.81577 148.39276 132.44246 101.09003 99.93435 637.91754 -0.98800 -86.21184   EARTH_OCCULTED  132.18020  115.86476 -154.29155  135.19953
mm_GRB170115B 07040 83.63460 22.01014 189.12 -46.85 2017-01-15 17:49:13  222198554.00000003 -175.29308 148.54008 73.39423 81.73362 80.57657 633.38824 -4.23249 83.26468   VISIBLE  116.27697  132.60363 -126.10609  123.85293
mm_GRB170121B 07133 187.32231 12.31213 72.575 -9.2667 2017-01-21 14:44:11  222705852.0 -16.16031 118.76975 48.22319 -41.19870 -42.35266 643.60640 -0.84073 45.38681   VISIBLE  115.97566  200.57680 -117.49282 -144.19397
mm_GRB160106A 01493 305.92136 34.04919 181.61 17.45 2016-01-06 22:45:31  189816331.0 -110.58672 59.29492 75.67046 64.84085 63.68578 639.91010 -5.21955 -175.63573   VISIBLE  106.12028  255.69397 -139.47070 -106.60816
mm_GRB160509A 03320 257.95950 -24.36323 311.7537 76.108 2016-05-09 8:58:46  200480326.0 -7.06305 149.82085 171.43694 -27.51358 -28.66807 641.85175 0.27718 47.41109   VISIBLE  105.73946   85.45137  164.28375  105.78671
mm_GRB180728A 15314 299.62420 35.19474 253.5647 -54.0445 2018-07-28 17:29:00  270494941.0 98.49417 125.33655 55.10831 54.86158 53.70765 643.69390 2.63309 35.32120   VISIBLE   97.67717  146.25306  -99.20846  103.63932
mm_GRB170607B 09160 221.26147 55.65570 246.661 -39.159 2017-06-07 22:41:59  234571320.0 119.94444 96.16254 72.27756 20.36166 19.20614 638.44385 2.41569 87.56953   VISIBLE   97.25110  169.64454  -97.36986  125.29201
mm_GRB170511A 08750 140.39218 64.22505 300.6292 33.3167 2017-05-11 5:59:12  232178353.00000003 170.07760 74.98580 103.78746 46.15440 44.99725 633.06610 4.83195 -127.44891   VISIBLE   81.21939  263.30926  -37.02722  -81.16013
mm_GRB190204A 18134 106.61362 30.23687 351.4774 54.8764 2019-02-04 5:45:55  286955156.00000006 160.11862 148.76497 155.66937 -34.55325 -35.70931 636.65155 -2.53556 54.99980   VISIBLE   78.41970  322.00043   75.42387  -71.59071
mm_GRB190519A 19674 287.34277 -63.86176 114.7677 -38.8054 2019-05-19 7:24:57  295946698.0 -26.46128 123.92635 55.86807 13.37751 12.22053 633.61145 5.41485 46.98655   VISIBLE   77.16374  290.53291   56.99041  -76.32466
GRB200811A 26339 66.42463 -57.24036 120.2 -4.80 2020-08-11 15:10:42  334854643.0 20.71406 94.87160 73.24469 21.13151 19.97467 634.07074 2.33040 143.47824   EARTH_OCCULTED   67.10640    8.52211   66.87754   19.33734
HAWC-200814A 26388 274.02264 -14.05337 177.79 19.94 2020-08-14 21:38:01  335137082.0 173.14076 130.97520 169.23020 -50.63776 -51.79199 642.70760 1.78444 160.29745   VISIBLE  100.47549  348.72563  100.67693 -133.40222
GRB200816.89 26411 216.64255 46.81469 300.133 -30.233 2020-08-16 11:39:31.53  335273972.53000003 -175.70302 66.84046 82.47436 61.57525 60.41904 636.16160 -3.40495 99.94295   VISIBLE  107.46388  149.84719 -109.99327  122.05977
GRB200816.17 26407 217.19664 46.13072 202.461 -22.590 2020-08-16 04:07:22.3  335246843.3 -177.32466 67.30145 85.76697 -6.50335 -7.65986 635.15330 6.02327 -17.65211   EARTH_OCCULTED   70.00918   72.85297   39.02229   69.15763
GRB200817A 26425 215.90240 46.13746 194.5 51.8 2020-08-17 09:25:20  335352321.0 -174.50029 65.89547 74.67452 -12.20180 -13.35818 635.59780 5.31510 -81.35179   EARTH_OCCULTED   15.07853  324.66670   12.39606   -8.85624
GRB200815A 26402 217.20468 46.14235 0.0 0.0 2020-08-15 21:02:43.555  335221364.555 -177.33981 67.43301 88.23371 62.09542 60.93916 635.96106 -3.80047 -40.60532   EARTH_OCCULTED  123.49448  220.86513 -131.18708 -135.32506
GRB200818A 26448 277.42810 48.73703 207.6 22.1 2020-08-18 23:57:18.34  335491039.34000003 140.40213 103.77714 99.94188 69.02691 67.86987 633.42474 3.33695 -37.08834   VISIBLE   60.42773   39.07353   53.83626   48.00508
BAKSAN200819.09 26450 277.44525 48.72884 423.3 -1.3 2020-08-19 02:14:32.3  335499273.3 140.39806 103.77189 99.61498 -12.61550 -13.77063 639.72534 -0.17267 75.96726   VISIBLE  124.25153  266.84545 -175.37957 -124.29196
GRB200805A 26251 52.86464 43.87323 57.359 -49.453 2020-08-05 13:31:12.629  334330273.629 7.28649 73.42698 88.33943 73.94277 72.78883 643.67600 5.95683 -84.00105   VISIBLE   93.40894  265.63861 -128.07150  -93.41881
GRB200819A_ML 26457 277.44632 48.73054 0.0 0.0 2020-08-19 13:21:22.372  335539283.37200004 141.59515 103.67763 97.87919 19.75794 18.60094 633.56090 4.65711 -146.65132   VISIBLE   85.09623  212.79435  -84.17238  -80.99881
GRB200819A 26458 277.44586 48.72768 21.428 63.048 2020-08-19 15:43:52  335547833.0 141.60315 103.65900 97.49403 22.46427 21.31025 643.43195 -5.38941 -15.90049   EARTH_OCCULTED   53.29378  275.12615    6.83394  -53.18368
GRB200819A_ML 26457 277.44632 48.73054 0.0 0.0 2020-08-19 13:21:22.372 335539283.372 141.59515 103.67763 97.87919 19.75794 18.60094 633.56090 4.65711 -146.65132   VISIBLE   85.09623  212.79435  -84.17238  -80.99881
GRB200824A 26531 237.52716 70.38184 117.7 10.5 2020-08-24 14:15:38 335974539.0 -178.40364 77.69326 84.46817 36.93831 35.78455 644.29110 -2.57090 4.21879   VISIBLE   89.57279  326.94604   89.49030  -89.21678
GRB200826A 26555 68.78204 55.34931 4.7 35.3 2020-08-26 04:29:52 336112193.0 2.83792 79.43598 144.89368 51.35885 50.20144 632.21170 -0.50815 -12.27354   VISIBLE   47.29792  174.42421  -47.16247    6.01031
GRB200826B 26566 68.77736 55.35535 151.3 51.7 2020-08-26 22:09:42 336175783.0 2.84478 80.03070 146.27450 32.79872 31.64167 633.38610 3.29866 38.91779   EARTH_OCCULTED   46.25251   28.87218   42.45375   26.76836
GRB200829A 26605 80.24244 -72.00401 251.212 72.335 2020-08-29 13:59:34 336405575.0 14.89779 95.02018 81.24932 48.39761 47.24100 634.82117 -5.93926 -87.16392   VISIBLE  177.21781  356.21327  177.22388 -179.81611
GRB200829_ML 26602 80.25175 -72.00034 0.0 0.0 2020-08-29 03:12:36.741 336366757.741 14.90558 95.04675 81.79180 6.19447 5.04049 643.51690 4.29978 -156.27350   EARTH_OCCULTED   87.00082  155.81476  -86.71285   82.71223
GRB200830A 26618 83.62602 22.01915 344.8 56.5 2020-08-30 09:54:18 336477259.0 2.88726 73.18204 139.23430 6.26172 5.10757 643.00070 2.16569 68.48393   EARTH_OCCULTED   76.45975  121.23730  -65.09060   74.26990
GRB200901A 26643 83.64140 22.01613 61.758 -59.880 2020-09-01 03:47:31 336628052.0 2.88483 74.85680 117.20047 68.49637 67.33989 635.27590 -3.74039 86.79170   VISIBLE   83.83187  256.27184  -65.51579  -83.65194
GRB200901B 26646 83.63372 22.01917 217.879 -38.716 2020-09-01 07:09:26 336640167.0 2.88587 74.99951 115.44708 46.86987 45.71417 637.82030 -1.16593 62.30798   VISIBLE  137.66286  323.20453  143.88543 -151.37773
SGRJ1818.0-1607 24098 272.46210 -22.21456 274.471 -16.102 2020-03-12 21:16:47 321743808.0 0.78097 80.14334 55.31709 95.29108 94.13387 632.87280 -4.50702 132.18909   VISIBLE    6.39998   71.63263    2.02428    6.07644
GRB200301A 26645 83.63164 22.01964 159.0 54.9 2020-09-01 00:44:19 336617060.0 2.88577 74.74251 118.78000 32.15721 31.00193 639.24774 0.38307 175.50696   VISIBLE   63.80691   48.79610   53.24965   56.82272
GRB200303A 26674 83.63306 22.00820 159.0 54.9 2020-09-03 00:44:19 336789860.0 2.87681 76.67864 94.15187 39.47273 38.31639 635.70580 -3.97376 16.78089   EARTH_OCCULTED   63.81507   48.80852   53.25273   56.83713
GRB200903A 26645 83.63164 22.01964 159.0 54.9 2020-09-01 00:44:19 336617060.0 2.88577 74.74251 118.78000 32.15721 31.00193 639.24774 0.38307 175.50696   VISIBLE   63.80691   48.79610   53.24965   56.82272
GRB200903A 26674 83.63306 22.00820 159.0 54.9 2020-09-03 00:44:19 336789860.0 2.87681 76.67864 94.15187 39.47273 38.31639 635.70580 -3.97376 16.78089   EARTH_OCCULTED   63.81507   48.80852   53.25273   56.83713
GRB200903B 26672 83.63597 22.02471 53.9 -13.0 2020-09-03 02:42:40 336796961.0 2.88226 76.75476 93.15937 88.10047 86.94312 632.40740 -5.25167 64.89006   VISIBLE   45.57595  224.53073  -36.03036  -35.58502
GRB200903C 26683 83.63066 22.02615 9.8 -2.9 2020-09-03 21:38:58 336865139.0 2.88454 77.52432 83.63135 1.16605 0.01116 640.53390 -0.44860 19.17286   VISIBLE   76.18147  186.07346  -76.10649  -23.27517
GRB200903D 26680 83.63246 22.02615 312.777 -0.598 2020-09-03 15:32:04 336843125.0 2.88524 77.27570 86.69798 73.31821 72.16091 632.53510 -6.01948 -164.75067   VISIBLE  127.61043  159.80989 -129.38023  155.86763
GRB200904A 26687 83.63293 22.01818 15.8 -16.0 2020-09-04 02:02:55 336880976.0 2.88121 77.70029 81.43297 -15.28148 -16.43585 642.25085 5.95688 -151.39194   EARTH_OCCULTED   76.53198  200.85825  -75.62537  -56.07472
GRB200902A_ML 26674 83.62531 22.00357 0.0 0.0 2020-09-02 23:56:18.977 336786979.977 2.88027 76.65374 94.54909 9.68609 8.53118 640.44446 4.16587 -148.46332   EARTH_OCCULTED   84.09136  179.51660  -84.09115    4.66048
GRB200903E_ML 26672 83.63809 22.01902 0.0 0.0 2020-09-03 02:34:32.782 336796473.782 2.88073 76.74760 93.22907 77.86551 76.70825 632.70700 -6.02778 36.68429   VISIBLE   84.10384  179.51290  -84.10363    4.70601
GRB200904B_ML 26687 83.62928 22.02222 0.0 0.0 2020-09-04 03:27:50.008 336886071.008 2.88478 77.76063 80.72348 24.48257 23.32695 638.10596 3.49507 141.07346   EARTH_OCCULTED   84.09582  179.51252  -84.09560    4.70325
GRB200904C_ML 26690 83.62670 22.01424 0.0 0.0 2020-09-04 06:45:48.008 336897949.008 2.88512 77.89669 79.07438 14.20594 13.05071 639.40370 4.48251 103.05563   EARTH_OCCULTED   84.09309  179.51233  -84.09288    4.70287
GRB200817B 26422 215.89087 46.13408 0.0 0.0 2020-08-17 06:03:44 335340225.0 -174.49886 65.94547 75.83823 -3.63938 -4.79634 633.69836 6.02402 -56.00499   VISIBLE  124.15280  219.39284 -131.27752 -136.90889
GRB200903E_ML 26672 83.63794 22.01860 177.108 -31.594 2020-09-03 02:34:27 336796468.0 2.88030 76.74771 93.22958 77.66154 76.50429 632.71747 -6.02724 36.39504   VISIBLE  104.13505  328.37439  106.47584 -115.65318
GRB200907A 26739 51.21632 34.15650 0.0 0.0 2020-09-07 14:24:2.73 337184643.73 18.99472 107.03767 22.46490 -17.94361 -19.09886 639.31600 6.02988 4.22351   EARTH_OCCULTED   58.77934  185.28820  -58.67091   -8.64613
GRB200907B 26741 51.24227 34.15209 89.013 6.911 2020-09-07 18:51:11 337200672.0 18.96786 107.19241 21.14528 47.63387 46.47628 631.61597 -0.09377 -155.52763   VISIBLE   44.19677  311.75096   32.92228  -35.95774
GRB200907C 26743 51.20336 34.16661 34.5 -78.4 2020-09-07 22:57:28 337215449.0 18.99579 107.37774 20.06136 11.36455 10.21068 643.88586 -1.09606 -27.17255   VISIBLE  113.00287  247.40450 -137.85345 -114.69441
GRB200907A 26739 51.21632 34.15650 0.0 0.0 2020-09-07 14:24:2.73 337184643.73 18.99472 107.03767 22.46490 -17.94361 -19.09886 639.31600 6.02988 4.22351   EARTH_OCCULTED   58.77934  185.28820  -58.67091   -8.64613
GRB200907A 26739 51.21632 34.15650 0.0 0.0 2020-09-07 14:24:2.73 337184643.73 18.99472 107.03767 22.46490 -17.94361 -19.09886 639.31600 6.02988 4.22351   EARTH_OCCULTED   58.77934  185.28820  -58.67091   -8.64613
GRB200907B 26741 51.24227 34.15209 89.013 6.911 2020-09-07 18:51:11 337200672.0 18.96786 107.19241 21.14528 47.63387 46.47628 631.61597 -0.09377 -155.52763   VISIBLE   44.19677  311.75096   32.92228  -35.95774
GRB200907C 26743 51.20336 34.16661 34.5 -78.4 2020-09-07 22:57:28 337215449.0 18.99579 107.37774 20.06136 11.36455 10.21068 643.88586 -1.09606 -27.17255   SAA  113.00287  247.40450 -137.85345 -114.69441
GRB200906A 26723 51.20559 34.16228 270.0 68.6 2020-09-06 13:11:53 337093914.0 18.71134 106.06227 31.71229 65.11089 63.95490 636.87054 -5.80958 -165.41528   VISIBLE   73.29107   85.09749   15.89131   73.23316
GRB200908A 26758 274.04507 -14.01524 169.5 -67.0 2020-09-08 21:15:41 337295742.0 178.59103 107.28190 145.09435 49.44123 48.28566 638.28204 5.87679 -96.79159   VISIBLE   82.66213   68.99280   70.24073   82.14600
GRB200909A 26762 274.05588 -14.01445 338.9 -16.3 2020-09-09 04:01:22 337320083.0 178.59888 107.02255 148.28890 99.57043 98.41623 642.83344 1.65028 -139.25261   VISIBLE   62.36610  170.10672  -62.01186   18.16859
GRB200909A 26762 274.05588 -14.01445 338.9 -16.3 2020-09-09 04:01:22 337320083.0 178.59888 107.02255 148.28890 99.57043 98.41623 642.83344 1.65028 -139.25261   VISIBLE   62.36610  170.10672  -62.01186   18.16859
GRB200909A 26762 274.05588 -14.01445 338.9 -16.3 2020-09-09 04:01:22 337320083.0 178.59888 107.02255 148.28890 99.57043 98.41623 642.83344 1.65028 -139.25261   VISIBLE   62.36610  170.10672  -62.01186   18.16859
GRB200909A 26762 274.05588 -14.01445 338.9 -16.3 2020-09-09 04:01:22 337320083.0 178.59888 107.02255 148.28890 99.57043 98.41623 642.83344 1.65028 -139.25261   VISIBLE   62.36610  170.10672  -62.01186   18.16859
GRB200909A 26762 274.05588 -14.01445 338.9 -16.3 2020-09-09 04:01:22 337320083.0 178.59888 107.02255 148.28890 99.57043 98.41623 642.83344 1.65028 -139.25261   VISIBLE   62.36610  170.10672  -62.01186   18.16859
GRB200909B 26773 11.27508 -73.32059 175.176 -31.179 2020-09-09 23:17:10 337389431.0 -64.63933 110.24797 102.35761 6.21151 5.05600 638.45593 5.14740 -117.41665   VISIBLE   74.92976  348.86221   74.65399  -35.65559
IceCube200911A 26797 86.00313 -68.40843 51.11 38.11 2020-09-11 14:19:46.23 337529987.23 6.93551 91.80160 92.64629 3.77218 2.61698 639.51170 2.97468 32.82387   EARTH_OCCULTED  109.65633  111.61637 -134.11582  111.01745
GRB200826A_1 26555 68.78204 55.34931 4.7 35.3 2020-08-26 04:29:52 336112193.0 2.83792 79.43598 144.89368 51.35885 50.20144 632.21170 -0.50815 -12.27354   VISIBLE   47.29792  174.42421  -47.16247    6.01031
